有种吃水果的感觉,2019-06-11 21:28:19
我觉得看起来还可以阿[惊喜],2019-06-10 15:04:27
小哥哥一直没有擦干净鼻尖那里qwq,2019-06-06 23:08:17
虽然觉得这样吃挺爽的，但是如果是我吃可能就先把肉揪下来，然后再往嘴里怼hhhh,2019-06-04 02:03:58
这是什么鸡的腿？这么大？,2019-05-31 14:25:46
我的梦想,2019-05-30 21:27:44
其实小哥是故意这样的，治疗厌食症换着[嫌弃],2019-05-29 07:05:02
我的妈，好想吃,2019-05-29 01:39:42
感觉我能吃三个[画风突变],2019-05-28 05:13:05
鸡腿的成熟差点,2019-05-23 20:08:22
他是为了健身才吃的，我们是为了吃饱才吃的,2019-05-23 18:29:58
……这个酱粘在鼻子上，猛一看以为吃到流鼻血[呆],2019-05-22 07:49:56
这眼睛,2019-05-21 19:56:43
火鸡的脂肪好少哦！,2019-05-20 21:40:55
某手这样吃你们就在那里喷这人这样吃你们就喜欢看？,2019-05-19 11:37:55
我大晚上来看这个这不找死吗？,2019-05-18 00:28:59
每次看他我都想笑 长的很喜庆 吃相也喜庆 😁,2019-05-16 17:48:37
他嘴唇有问题吗？,2019-05-12 22:23:09
看着还想吃，不对不对，都是脂肪，都是脂肪，啊啊啊啊啊啊[大哭],2019-05-12 16:48:21
看饿了.,2019-05-12 13:05:09
老哥，吃鼻子上了呀,2019-05-10 14:28:07
这是啥腿啊鸡腿吗巨鸡啊,2019-05-09 23:07:09
我感觉像是在暴饮暴食，我不是针对视频里的人，我刚从另一个美食视频滑下来，一对比十万伏特啊。,2019-05-09 07:19:05
不好吃，相信我,2019-05-08 00:01:34
看着都塞牙,2019-05-07 13:08:20
评论还是这么个逼样，笑死，叫别人不喷快手，自己又在这喷喜欢韩国吃播的人是崇洋媚外还扯到爱国上去了，自己那张臭嘴都管不住还好意思叫别人不喷快手您配钥匙吗？己所不欲勿施于人不懂吗？哦对，另外我压根就不玩快手，一些快手用户也别在这加戏哔哔我喷快手玩双标。,2019-05-06 18:01:09
像塑料的一样[惊喜][惊喜],2019-05-04 12:24:52
这小哥每次吃东西怎么都狼吞虎咽的,2019-05-03 09:09:26
得了吧，快手吧唧嘴叫没吃相，这个吃播吧唧嘴叫看着真香，一群双标，我也不喜欢快手，但是麻烦各位喷人能喷到点上，,2019-05-03 01:29:02
我感觉标题起得不太星吧……看着有点难受,2019-05-03 00:27:33
我是真的很怕他哪下会噎着然后突然。。。,2019-05-02 23:09:55
不好吃，相信我,2019-05-08 00:01:34
看着都塞牙,2019-05-07 13:08:20
评论还是这么个逼样，笑死，叫别人不喷快手，自己又在这喷喜欢韩国吃播的人是崇洋媚外还扯到爱国上去了，自己那张臭嘴都管不住还好意思叫别人不喷快手您配钥匙吗？己所不欲勿施于人不懂吗？哦对，另外我压根就不玩快手，一些快手用户也别在这加戏哔哔我喷快手玩双标。,2019-05-06 18:01:09
像塑料的一样[惊喜][惊喜],2019-05-04 12:24:52
这小哥每次吃东西怎么都狼吞虎咽的,2019-05-03 09:09:26
得了吧，快手吧唧嘴叫没吃相，这个吃播吧唧嘴叫看着真香，一群双标，我也不喜欢快手，但是麻烦各位喷人能喷到点上，,2019-05-03 01:29:02
我感觉标题起得不太星吧……看着有点难受,2019-05-03 00:27:33
我是真的很怕他哪下会噎着然后突然。。。,2019-05-02 23:09:55
好想吃,2019-05-02 23:06:44
看得我腮帮子疼,2019-05-02 15:30:52
好像快手，不过这样大口吃东西看起来很香,2019-05-02 15:27:50
想吃这么大的鸡腿[黑洞]m[黑洞],2019-05-02 14:43:21
他好像是为了鼓励厌食症的人才这么吃的,2019-05-02 11:12:36
开头跟吃小孩一样,2019-05-02 07:53:55
我饿一天真的可以吃5个,2019-05-02 01:35:33
火鸡腿吧,2019-05-01 21:54:56
他吃东西看他的脸我感觉他一直想笑,2019-05-01 21:50:30
开头小哥恰番茄酱的场面一度极其血腥(´･_･`),2019-05-01 19:59:33
发呕的什么心态。。。,2019-05-01 12:24:48
这个肉很碎，真的,2019-05-01 04:32:29
红红的那是血吗，还是酱料？,2019-05-01 02:18:08
（打起来打起来[滑稽],2019-04-30 21:08:46
生的吧？,2019-04-30 03:10:50
对，这是饕鬄,2019-04-29 14:26:15
🌝👍🏻,2019-04-29 02:49:26
66666,2019-04-29 02:49:53
我能吃两个,2019-04-28 22:57:43
这才是真正意义上的血肉模糊啊,2019-04-28 22:40:31
这次剪辑了。。是不是不是一口气吃的了。。。,2019-04-28 16:02:25
b 小匠又互撕了嗷,2019-04-27 23:49:24
我最好奇的是，他每天摄入这么多脂肪，他居然还有双眼皮，我却没有！！！,2019-04-27 22:17:11
我就想知道能入味么～～,2019-04-25 23:59:35
也太爽了吧,2019-04-23 22:34:15
看起来吃的挺痛苦..难受,2019-04-22 18:29:38
我已经看了第二遍了，太馋了,2019-04-21 17:17:32
嗯哼,2019-04-21 00:14:49
张 口 闭 眼 男,2019-04-20 23:23:21
哈哈哈哈哈哈哈哈哈哈哈我回家一个人吃饭的样子,2019-04-20 21:25:54
大晚上的 看的我饿坏了... 那个黄色的是什么啊,2019-04-20 01:53:29
这吸溜的口水声跟吃西瓜一样,2019-04-20 00:35:37
这位靓仔 跟我哥好像似,2019-04-19 18:13:57
这是那种美国**,2019-04-19 15:51:48
好***(o˘д˘)o,2019-04-19 12:41:43
竟然还有人喜欢挺吧唧吧唧的声音吗,2019-04-19 12:37:14
看他第一口就感觉好饿好想吃,2019-04-19 12:08:38
这个。。我感觉我一个也吃不下,2019-04-19 05:44:10
有谁推荐这个小哥老干妈拌鸡肉啊？,2019-04-18 23:50:50
只有这个看起来就没食欲。。。应该是卖相问题,2019-04-18 22:13:36
小哥，介意送我一根吗o(≧v≦)o,2019-04-18 22:12:37
他最后那是怎么了，突然好奇怪,2019-04-18 21:56:11
一边吃一边咽口水的肯定不止我一个吧( ´_ゝ｀),2019-04-18 20:06:18
说真的，我饿了,2019-04-18 19:18:03
火鸡腿并不好吃。。。。两口腻,2019-04-18 01:19:02
好馋,2019-04-17 23:47:14
恐堵蹴,2019-04-16 19:24:19
omg,2019-04-15 14:20:00
最后说了什么,2019-04-15 03:17:49
这哥们现在胖的诶,2019-04-15 01:29:06
这鸡腿怎么这么大,2019-04-14 20:28:43
血腥暴力，暴饮暴食，举报！[滑稽][黑洞][画风突变],2019-04-14 19:52:22
想知道大陆哪里有卖，想吃,2019-04-12 21:30:27
牙口真好,2019-04-11 23:23:21
哎  我是真想吃qwq,2019-04-11 19:29:56
你这原标题写不写的有啥用（看不懂）,2019-04-11 19:26:27
这么大口吃这么久都没吃完一个Σ(ﾟдﾟ;),2019-04-10 13:48:53
这封面血腥暴力,2019-04-10 08:29:34
看了想吃大鸡腿,2019-04-09 03:35:07
谁知道他最后说了啥…,2019-04-08 00:13:54
火鸡腿真是吃的超爽！[喜欢][喜欢][喜欢],2019-04-07 17:06:01
真敬业,2019-04-07 14:08:51
你的体型和你的食量不配啊！(ー_ー)!!,2019-04-07 13:50:44
干嘛浪费食物,2019-04-06 18:51:29
饿了,2019-04-06 00:18:45
韩国的肉比较贵🌚🌚🌚,2019-04-05 15:51:47
我看的有点像吃了,2019-04-03 19:56:34
此视频请打马赛克食用,2019-04-03 17:47:36
真香,2019-04-03 17:26:58
能不能给我一个 我饿了,2019-04-03 12:06:30
这个很好吃的！,2019-04-02 15:17:36
好好吃啊！！大口吃肉也太幸福了吧[喜欢][喜欢],2019-04-01 13:00:22
我看的有点像吃了,2019-04-03 19:56:34
此视频请打马赛克食用,2019-04-03 17:47:36
能不能给我一个 我饿了,2019-04-03 12:06:30
这个很好吃的！,2019-04-02 15:17:36
好好吃啊！！大口吃肉也太幸福了吧[喜欢][喜欢],2019-04-01 13:00:22
看到弹幕里有一个，给我一口吧求求了，爆笑,2019-04-01 01:46:55
人类好残暴[无语],2019-04-01 00:30:22
我也想吃[喜欢]虽然我最多吃一个,2019-03-31 20:53:00
有的人吃不到葡萄就说葡萄酸？,2019-03-31 18:13:30
封面好像林更新啊,2019-03-30 23:32:27
好饿啊啊啊啊啊啊啊啊啊，能给我咬一口吗[呆],2019-03-30 21:48:30
感觉这货连麦也吃,2019-03-30 20:44:55
这是火鸡腿吗 这么大,2019-03-29 21:01:47
[画风突变][画风突变][画风突变]。。。。,2019-03-29 01:03:18
。。。我也想当吃播主播。。。因为我也特别能吃。。。体型只能算是中等。。。曾经自己一人吃二十斤猪肉。。。我觉得五个鸡腿真的没什么压力吧。。。对我来说的话啊。。。,2019-03-27 21:53:58
剪过吧,2019-03-27 20:08:45
先走一步,2019-03-27 16:13:09
暗自吞了口口水,2019-03-26 20:49:54
他是吃癫了吗,2019-03-26 20:42:00
所以这是什么腿？,2019-03-26 18:09:54
阿阿阿想吃！！！,2019-03-25 23:00:06
开头有一瞬像吴耀汉哈哈哈哈,2019-03-25 18:45:06
这简直是大嘴王[灵魂出窍][灵魂出窍],2019-03-25 05:08:39
小哥居然神似李亚鹏！,2019-03-25 00:11:30
把皮去掉就是5大块蛋白质,2019-03-24 21:16:33
看封面以为是吃流鼻血了,2019-03-24 20:57:24
正在吃方便面的我（/TДT)/（/TДT)/,2019-03-24 15:21:29
请务必把皮撕下来给我吃,2019-03-24 10:38:06
本来饿了 看完 没食欲了,2019-03-23 22:58:10
火**,2019-03-23 22:22:08
我为什么要在半夜点开这个视频,2019-03-23 21:26:27
现在都不敢看吃播了，到处都有快手老铁找事情[捂脸],2019-03-23 13:19:28
好像某手啊,2019-03-23 12:09:21
看着这肉感觉不好恰啊（￣▽￣）,2019-03-23 07:37:45
我超讨厌这小哥吃带骨头的食物，因为他每次都不吃干净，脆骨和肉丁都会剩，量还挺多,2019-03-23 00:51:41
火鸡腿其实味道就像我们的腌火腿挺好吃的，但口干还是鸡肉。,2019-03-23 00:45:44
火鸡腿真的巨好吃！！！,2019-03-23 00:34:48
啊啊好想吃啊我为什么要在半夜看这个！！,2019-03-23 00:28:21
我特么看封面以为冰淇淋了,2019-03-22 23:43:39
看了没觉得肚子饱，而是觉得嘴巴好酸,2019-03-22 12:23:52
就喜欢她吗这种大口吃肉大口喝酒的感觉,2019-03-22 12:15:35
我他妈为什么大晚上看这个[小电视_哭泣],2019-03-22 01:33:32
这肉看着有点恶心，像生的，可能是太大了，所以看着很生的样子。仿佛闻到一股肉腥味,2019-03-22 01:21:13
我tm好想吃啊 心态崩了,2019-03-22 00:14:20
我tm好想吃啊 心态崩了,2019-03-22 00:14:20
开启削笔刀功能中……开启失败,2019-03-21 23:15:00
这是什么腿？,2019-03-21 17:41:17
smr,2019-03-21 13:21:59
好想吃啊不知道超市有卖的没( ´_ゝ｀),2019-03-21 00:02:36
致死量,2019-03-20 23:51:47
他吃出秒拍气质是咋回事[捂脸],2019-03-20 14:54:58
塞牙啊,2019-03-20 11:53:03
感觉好像很难咬，看他张一大口只咬掉一点点肉(´･_･`),2019-03-20 04:16:19
自以为玩一些杠精梗很有趣？,2019-03-19 23:17:16
我吃血会吐（我只喝自己的血 我算不算个怪物）,2019-03-19 22:26:13
感觉一个都吃不了[大哭][大哭],2019-03-19 19:12:40
我也想吃_(:3」∠)_,2019-03-19 16:09:35
图片很魔性[呆],2019-03-19 14:40:19
火鸡腿真的难吃，联系没吃过的别试了,2019-03-19 01:46:10
我也想吃,2019-03-19 00:53:42
我为什么要在凌晨四点看这个( ´_ゝ｀),2019-03-18 04:37:13
这种吃播嘴巴都喜欢往前撅,2019-03-17 23:59:32
看着流口水,2019-03-17 16:53:32
这个小哥在YouTube的一个视频中被评为最奇怪的吃播之一，不用说明白的人知道为什么吧。。,2019-03-17 14:32:36
我以为他流鼻血了[笑],2019-03-17 10:49:13
我还以为生吃呢😊,2019-03-17 06:22:22
为啥每次都要在晚上让我看到这种视频Σ(ﾟдﾟ;),2019-03-17 04:54:21
我了个去。。。看了我一晚上没胃口吃饭[2233娘_汗],2019-03-17 01:18:39
才发现这是搬运来的,2019-03-17 00:54:02
大哥你不噎着吗？一直都在往嘴里塞我劝你还是喝口水吧,2019-03-17 00:49:13
我感觉要是炖透的话，再加点调味料之类的感觉很好吃（我不是杠精）,2019-03-16 19:38:51
！！！！我明天就去买鸡腿！！！！,2019-03-16 19:32:35
2333，看的我又饿了,2019-03-16 16:03:46
他应该去快手,2019-03-16 13:54:39
这个视频告诉你外国人为什么会那么胖( ´_ゝ｀),2019-03-16 13:00:58
这鼻子下面的番茄酱…擦了好几次嘴都没擦掉,2019-03-16 12:17:30
这肉…啊，我死了,2019-03-16 11:28:29
火鸡腿不太好吃,2019-03-16 08:26:49
一根腿给我我就满足啦,2019-03-16 07:03:14
我吃过火鸡腿，挺好的，不柴,2019-03-15 23:28:27
火鸡腿不太好吃,2019-03-16 08:26:49
一根腿给我我就满足啦,2019-03-16 07:03:14
我吃过火鸡腿，挺好的，不柴,2019-03-15 23:28:27
嘴太小,2019-03-15 22:33:04
我以为他鼻血喷出来了,2019-03-15 11:25:21
鼻炎患者表示羡慕,2019-03-15 09:28:23
这鸡得有多大,2019-03-15 09:22:16
想吃( ´_ゝ｀),2019-03-14 22:23:06
关闭1000的大门,2019-03-14 21:23:25
卧槽，撑不死你啊,2019-03-14 18:22:58
这得多少人民币,2019-03-14 18:12:33
中国也有这样那么大的吗,2019-03-14 18:13:20
我一个就吃饱了,2019-03-14 07:13:54
这是啥腿啊？这么大,2019-03-13 23:49:40
我好怕他吃到下巴脱臼啊，张这么大嘴😂,2019-03-13 23:43:48
封面给我一种双击666的冲动,2019-03-13 23:06:58
话说回来火鸡面辣酱配上炸鸡腿是真的好吃！！！没有试过的小伙伴可以试一下(｀・ω・´),2019-03-13 22:54:42
就爱这种豪放的男人,2019-03-13 22:34:41
关闭声音还能接受，打开声音简直想吐了！,2019-03-13 21:54:37
享受跟糟蹋能一样,2019-03-13 21:46:20
噘嘴狂魔,2019-03-13 21:11:13
毫无食欲,2019-03-13 16:19:46
这个腿我一个都吃不了,2019-03-13 15:14:11
我以为他肉吃多了 上火了 留鼻血,2019-03-13 00:00:38
个人感觉和快手那些被你们唾弃的吃播一样啊……只是时长不一样(〜￣△￣)〜,2019-03-12 23:50:14
替这个小哥辣哈哈哈哈哈哈哈,2019-03-12 23:25:23
看着我饿了……,2019-03-12 22:36:51
这是什么腿啊！,2019-03-12 20:28:59
深渊巨口,2019-03-12 19:06:55
我觉得他是在享受这些吃的。。可快手有些人。。。并不是在享受。。。说不出的怪异,2019-03-12 13:35:50
喝完可乐好像傻了……，哈哈哈,2019-03-12 09:58:25
一看他牙里都出血了,2019-03-12 08:21:16
这个不是ASMR吗？,2019-03-12 02:25:10
猪?,2019-03-12 01:12:22
啊~饿~(=・ω・=),2019-03-11 23:44:18
韩国人，从没有让人失望(;¬_¬),2019-03-11 23:16:16
看的好爽呀,2019-03-11 22:56:50
真的跟饿了几百年一样,2019-03-11 22:33:34
看完开头我吐了，我再也不想吃肉了（真香警告）,2019-03-11 22:15:10
看着他吃真的嚼不动，难受,2019-03-11 22:02:22
看着他吃真的嚼不动，难受,2019-03-11 22:02:22
听着这声音真像吧唧嘴的。各位你们不是最讨厌这声音么,2019-03-11 21:59:25
看得我脑阔疼。。而且我第一反应他是韩国人，看了半天看评论原来他真的是韩国人。。,2019-03-11 19:09:20
我的梦想,2019-03-11 17:51:04
火鸡真的不好吃，建议还是别买,2019-03-11 17:42:10
饿了,2019-03-11 17:32:45
服了这兄弟。火鸡腿都能一次吃五个。[小电视_赞]厉害。,2019-03-11 11:29:17
一开始那个红色的是什么东西,2019-03-11 02:34:47
吃三个冰阔乐？？？？,2019-03-11 00:58:08
太可怕了 丧心病狂,2019-03-10 23:41:35
我感觉没熟似的,2019-03-10 22:02:36
火鸡肉嫩吗？,2019-03-10 20:31:38
印象里韩国人吃东西都会吧唧嘴……,2019-03-10 19:52:50
感觉应该再煮一会会更好吧,2019-03-10 19:27:27
下次直播吃鸵鸟腿,2019-03-10 19:23:55
好想吃哦,2019-03-10 18:24:34
切开吃不行吗,2019-03-10 18:16:48
咽口水x,2019-03-10 15:46:55
"不知道哪里有卖火鸡腿的，想恰
以前吃过真的超好吃",2019-03-10 15:07:20
这个小哥的视频就是这种风格啦，俺很喜欢,2019-03-10 15:04:01
这个小哥的视频就是这种风格啦，俺很喜欢,2019-03-10 15:04:01
这和快手吃播有毛区别，还有，带节奏原地爆炸,2019-03-10 14:34:10
想吃鸡腿了,2019-03-10 14:14:14
他肯定使劲咬的腮帮子痛,2019-03-10 13:44:50
这个小哥感觉吃完要七窍流血了。。。,2019-03-10 08:58:39
调料是蜂蜜芥末酱，外卖叫了只鸡里有这个（大概）,2019-03-10 04:54:58
肉不烂这点很明显,2019-03-10 04:16:17
他的兜齿越来越严重了估计就是这么吃的,2019-03-10 02:43:40
削铅笔变成了磨铁杵,2019-03-10 02:37:43
火鸡腿不咋好吃,2019-03-10 01:23:36
其实不管是快手还是外网的吃播，我都只看正常展示食物的。。那种表演艺术家的吃法还是算了,2019-03-10 01:05:04
从网上买过，像熏肉大口咬的吃齁咸,2019-03-10 00:47:52
红色的是什么呀？是血吗？还是生的吗？,2019-03-10 00:18:07
你是不是快饿死了。,2019-03-09 23:58:05
火鸡腿？我以阵亡！勿念！,2019-03-09 23:38:02
我觉得太夸张（浮夸）了。,2019-03-09 22:48:05
记得小时候吃过一次火鸡腿，那家伙真大，不过现在看来，我吃的还是个假火鸡腿……,2019-03-09 22:31:20
不好吧,2019-03-09 22:34:12
我都不知道，吃播到底是什么东西？他要传达什么意义？这也不是像美食攻略那样的,2019-03-09 22:06:16
我的口水,2019-03-09 21:43:02
烤的？？,2019-03-09 21:16:55
火鸡肉是我吃过最难吃的肉  果然只能在餐桌当装饰品用,2019-03-09 21:01:01
其实火鸡肉并不好吃，外国也没有几个人喜欢吃火鸡[2233娘_喝水]我过年那段时间吃了几次火鸡，现在看到火鸡就没有食欲，没有普通的鸡肉好吃,2019-03-09 20:18:21
感觉一辈子没吃过肉一样,2019-03-09 20:15:47
火鸡腿，刚开始吃感觉还可以，觉得挺香的，但慢慢的就开始觉得不好吃了，不知道是不是腌料的问题，吃多了舌头会很粗糙,2019-03-09 19:56:18
一时撸腿一时爽，一直撸腿一直爽,2019-03-09 18:27:55
但是这种火鸡腿看起来真的好好吃啊,2019-03-09 18:00:03
我觉得他倒不一定是吃不下，只是嚼不动了，火鸡肉挺柴的，费牙,2019-03-09 17:39:55
不是为什么没有链接,2019-03-09 15:13:11
火鸡腿除了有点咸就是腻和油，反正感觉不如鸡腿,2019-03-09 15:12:06
开了声音太恐怖了,2019-03-09 13:26:53
"每次看吃播：哇！这东西简直是人间美味！我要吃我要吃我要吃！我也可以吃这么多！现在！立刻！马上！
外卖到手，第一口以后：…………………还是回去看吃播吧……",2019-03-09 11:33:32
哈哈哈吃到像流鼻血了 太拼了,2019-03-09 11:39:33
有些吃播是真的看不上，为他身体担忧,2019-03-09 11:24:34
暴风吸入！,2019-03-09 11:13:06
这和快手比，除了没那句老铁搂他，不也一样吗？,2019-03-09 11:06:33
377楼举报一下吧,2019-03-09 10:13:34
饕餮,2019-03-09 06:44:35
好像吃人,2019-03-09 04:04:28
这个是什么鸡腿,2019-03-09 03:09:36
我还以为是在吃生的。。。,2019-03-09 02:40:53
说实话。。。这个感觉算吃的斯文了。。。有一个每次吃我看着都想吐的韩国主播，声音还大的没法忽略。,2019-03-09 02:47:58
感觉光吃一个就饱了。,2019-03-09 01:48:47
吧唧嘴的人习惯于用嘴部的肌肉带动牙齿咀嚼，而没有吧唧嘴的人只是单单用牙齿咀嚼，最快改掉吧唧嘴的方式就是咀嚼的时候闭上嘴唇并且放慢咀嚼速度,2019-03-09 01:42:24
快手里的那些不能让人感觉有食欲，只是滑稽而言，同样的，那些小短剧也是，没有幽默，只有滑稽,2019-03-09 01:36:21
我以为都是来看食物的结果是纠结吃相的(;¬_¬)至少他没喊什么老铁双击666之类的话,2019-03-09 01:29:49
五个[蛆音娘_害怕]这得多大的胃,2019-03-09 01:03:28
全程眯着眼看,2019-03-09 00:26:40
我感觉这个 腿不新鲜。。。就像我们吃的包装袋里的小鸡腿似的那种。。,2019-03-09 00:11:37
他是不是当过海军，记得开头有UDT的，难怪一身肌肉[小电视_发愁],2019-03-09 00:04:21
煮面吃去，有点饿,2019-03-08 23:44:31
不是说火鸡肉很干不好吃吗？,2019-03-08 23:40:23
给你个双击,2019-03-08 23:35:48
好大的鸡腿，口水都流下来,2019-03-08 22:49:13
点开第一眼我还以上面的为是血(´･_･`),2019-03-08 22:23:55
只有我不喜欢吧唧嘴吗[小电视_发愁],2019-03-08 22:15:07
我就不相信全是厕所看的啊?,2019-03-08 22:14:50
什么鸡这么大,2019-03-08 22:11:08
毫无食欲 看着就不好吃 吃相更恶心 没比国内快手强多少。。,2019-03-08 21:42:57
跟快手不一样的地方其实是......话少，嗓门小，咀嚼音比较大。,2019-03-08 21:36:16
火鸡很难吃的,2019-03-08 21:08:21
火鸡腿是什么味道(｀・ω・´),2019-03-08 20:58:57
满口的幸福啊,2019-03-08 20:40:43
说实话尝一个(｀・ω・´),2019-03-08 20:09:32
双标一时爽，一直双标一直爽[蛆音娘_滑稽],2019-03-08 20:06:27
这是火鸡的腿吧，那么大,2019-03-08 20:04:45
听说火鸡肉都比较柴[芮小凸小凹_是吗],2019-03-08 19:30:46
韩版的快手,2019-03-08 19:01:31
各位吃过火鸡腿的大佬们，味道啥样的，跟普通鸡腿差不多吗( ´_ゝ｀),2019-03-08 18:56:07
哈哈哈哈哈说声音不错的有毒,2019-03-08 18:29:13
感觉不好吃,2019-03-08 18:01:08
没看标题还以为是快手,2019-03-08 17:57:25
这肉也太实着了吧,2019-03-08 18:01:14
这腿真禁吃,2019-03-08 17:35:08
真的恐怖，第一次看见这么恐怖的,2019-03-08 17:31:36
这的多少钱呐！？,2019-03-08 17:10:33
吃一个拉一天,2019-03-08 17:32:47
好腻感觉,2019-03-08 16:42:33
嗯……没食欲，可能是我不吃皮吧,2019-03-08 15:47:42
这是什么退？,2019-03-08 15:34:06
如果视频标题加个快手二字，这么吃怕不是要被喷死╮(￣⊿￣)╭,2019-03-08 15:29:14
_(:3」∠)_虽然有吐槽但却是播放量最多的呢,2019-03-08 15:27:54
火鸡是真的不好吃反正。。,2019-03-08 14:59:50
天天这么吃 一般人早晚尿酸爆炸得痛风,2019-03-08 14:37:38
O！M！G！我以为我已经可能平心静气的看这个人类的视频了 没想到我还是不能,2019-03-08 14:29:27
远离杠精，健康生活～(￣▽￣～),2019-03-08 12:22:33
不要说吧唧嘴问题了吧，这个小哥哥也是录arsm的吧，而且不喜欢这种声音就不要看了啊，嘤嘤嘤，事不关己高高挂起好不啦,2019-03-08 12:02:50
像吃生肉一样，无意中打开感觉和快手一样恐怖的很。,2019-03-08 11:41:06
这到底是什么鸡啊……,2019-03-08 10:21:29
火鸡腿啊，不好吃的,2019-03-08 09:34:50
火鸡腿好吃么…看着感觉好腥,2019-03-08 09:00:32
如果饿的话其实这份量我还是吃的完的,2019-03-08 07:54:18
猪吃食,2019-03-08 07:03:57
这会不能一口吞了,2019-03-08 05:48:37
眼睁睁地看着这个小哥越来越胖,2019-03-08 05:06:12
土味吃播,2019-03-08 02:50:48
我为什么有种能全吃完的错觉,2019-03-08 02:49:08
你鼻子上的不能擦一擦嘛！😱,2019-03-08 02:44:34
你鼻子上的不能擦一擦嘛！😱,2019-03-08 02:44:33
你鼻子上的不能擦一擦嘛！😱,2019-03-08 02:44:33
你鼻子上的不能擦一擦嘛！😱,2019-03-08 02:44:33
唯一一个看了减肥的好视频。,2019-03-08 02:43:47
我更欣赏那种饿一整天再狂吃的吃播,2019-03-08 02:19:00
希望他是真的吃下去了，而不是视频结束，就跑到厕所狂吐,2019-03-08 01:43:15
我，全吃完，不是问题,2019-03-08 01:28:07
除了皮压根没味道，难吃，鸡腿越大越难入味,2019-03-08 01:00:09
为什么吃不胖？,2019-03-08 00:50:43
其实。。。。我觉得火鸡腿挺好吃的，为啥你们都不喜欢吃呢（指弹幕）。。。,2019-03-08 00:28:52
这么大是不是很难入味,2019-03-08 00:28:01
一男子吃鸡腿吃到流鼻血震惊七十亿人,2019-03-08 00:22:15
还以为流鼻血了。。。,2019-03-07 23:54:04
火机腿,2019-03-07 23:57:20
他的牙齿咀嚼的累不累……应该很累吧！(´･_･`),2019-03-07 23:48:36
终于有一个他不会一口吞的东西了,2019-03-07 23:37:32
怎么胖了这么多。原来身材特别好,2019-03-07 23:32:53
看他吃东西噎得慌😂😂😂感觉要噎死了,2019-03-07 23:25:57
嘶溜溜吧唧吧唧，不是很喜欢啊，虽说这个腿看上去很好吃但我还是觉得。。,2019-03-07 23:23:27
看封面还以为嘴角撕裂了流鸡腿上都是血,2019-03-07 23:17:12
又不是我刚刚吃完泡面你已经是屎了😒勾引我流口水,2019-03-07 23:09:15
吃个jb吵死了，哦说错了，是鸡“腿”,2019-03-07 23:08:46
嘴里放炮牛逼,2019-03-07 23:24:04
嘶溜溜吧唧吧唧，不是很喜欢啊，虽说这个腿看上去很好吃但我还是觉得。。,2019-03-07 23:23:27
看封面还以为嘴角撕裂了流鸡腿上都是血,2019-03-07 23:17:12
又不是我刚刚吃完泡面你已经是屎了😒勾引我流口水,2019-03-07 23:09:15
吃个jb吵死了，哦说错了，是鸡“腿”,2019-03-07 23:08:46
服了弹幕里的人了，“感觉不好吃”“感觉没味道“感觉没有鸡腿好吃””我的鸡脖你感觉一下是什么味道,2019-03-07 23:05:17
大河向东流啊，谁上热评谁是狗啊，咦啊咦嘿单身狗啊，永远没有女朋友啊(･∀･),2019-03-07 23:02:23
有谁知道他最后说的什么,2019-03-07 23:00:00
茹毛饮血,2019-03-07 22:54:59
我家没有这种东西，,2019-03-07 22:53:38
这是火鸡腿吧,2019-03-07 22:55:40
我为什么…好想吃…而且我感觉我也能吃下？？？🌚,2019-03-07 22:45:41
跟快手毫无区别，吧唧嘴吃相也不好看啊( ´_ゝ｀),2019-03-07 22:34:54
吃到流鼻血，是个狠人,2019-03-07 22:28:12
口区,2019-03-07 22:23:15
我的腮帮子看的好累,2019-03-07 21:57:01
好看吗？,2019-03-07 21:52:13
盲猜没吃完,2019-03-07 21:49:54
好可怕像在流血,2019-03-07 21:41:06
一个就很饱了，真厉害…,2019-03-07 21:35:16
"我的推荐为啥会有这种视频(ﾟДﾟ≡ﾟдﾟ)!?
惊了",2019-03-07 21:02:45
😂😂,2019-03-07 20:49:18
得劲,2019-03-07 20:46:58
戴手套吃没感觉啊,2019-03-07 20:45:57
鸡腿？鸵鸟腿吧,2019-03-07 20:44:31
战斗鸡 ?,2019-03-07 20:41:03
早上还在想有点怀念深渊巨口了，晚上就看到新视频开心,2019-03-07 20:19:54
让我感到害怕 下次会不会吃人啊Σ( ￣□￣||)&lt;,2019-03-07 20:05:46
等等，我想问一下，这个小哥是单纯的吃东西，还是在录asmr？,2019-03-07 20:03:27
这嘴撅的番茄酱都擦鼻子上了，也是一种技能啊,2019-03-07 20:02:40
老铁没毛病双击六六六,2019-03-07 19:38:02
莉三万，哼！,2019-03-07 19:25:28
封面引起不适,2019-03-07 19:23:00
腿控福利（并不,2019-03-07 19:15:26
老铁双击666，给大家秒5个超级火鸡腿啊,2019-03-07 19:12:20
不是说火鸡肉不好吃么？这小哥吃的真香，嘿嘿,2019-03-07 19:12:02
"脑子肚子：我们想吃
钱包：不你们不想",2019-03-07 19:04:37
"我佛，在b站看吃播就一定会看快手的吃播?
我是都会看一哈的， 但我也妹骂快手吃播啊",2019-03-07 19:02:40
这种视频评论区真是一个屏蔽杠精的好地方,2019-03-07 19:01:30
史瓦辛鸡？,2019-03-07 18:58:01
老铁双击666，给大家秒5个超级火鸡腿啊,2019-03-07 19:12:20
"脑子肚子：我们想吃
钱包：不你们不想",2019-03-07 19:04:37
